Outcome Date,Animal ID,Name,Outcome Status,Euthanasia Reason,Type,Sex,Spayed/Neutered,Primary Breed,Primary Color,Secondary Color,Date of Birth,Intake Date,Days in Shelter
06/30/2025 07:54:00 AM,10782,Will.I.Am,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,06/25/2023 12:00:00 AM,06/25/2025 11:28:00 AM,4
06/16/2025 02:29:22 PM,6745,,Adopted Offsite(Altered),,Cat,Female,Yes,Domestic Shorthair,Blue,White,03/29/2025 12:00:00 AM,04/29/2025 12:00:00 AM,48
09/10/2025 09:41:00 AM,15160,,Unresolved File,,Cat,Unknown,Unknown,Domestic Shorthair,White,Grey,09/09/2023 12:00:00 AM,09/09/2025 11:43:00 AM,0
06/04/2025 01:03:00 PM,8938,Pancho,Reclaimed,,Dog,Male,Yes,Mastiff,Tan,White,06/04/2022 12:00:00 AM,05/23/2025 12:52:00 PM,12
06/24/2025 02:30:00 PM,10265,Ditto,Transfer Out,,Cat,Female,Yes,Domestic Shorthair,Black,,06/18/2009 12:00:00 AM,06/18/2025 02:45:00 PM,5
06/23/2025 02:15:00 PM,10156,Buddha,Transfer Out,,Dog,Male,Yes,English Setter,Black,,11/17/2020 12:00:00 AM,06/17/2025 11:34:00 AM,6
09/16/2025 10:40:00 AM,13323,Joycelyn,Adopted,,Cat,Female,No,Domestic Shorthair,Brown Tabby,,06/05/2025 12:00:00 AM,08/05/2025 11:10:00 AM,41
07/06/2025 04:34:05 PM,7104,*MARK ANTHONY,Adopted,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,12/08/2024 12:00:00 AM,05/07/2025 04:42:00 PM,59
10/23/2025 05:37:00 PM,13528,,Adopted,,Dog,Male,Yes,Golden Retriever,Blonde,White,03/26/2025 12:00:00 AM,08/26/2025 04:37:00 PM,58
11/16/2025 12:55:00 PM,18100,Gigi,Reclaimed,,Dog,Female,No,Chihuahua - Smooth,White,Black,11/14/2021 12:00:00 AM,11/14/2025 10:32:00 AM,2
06/21/2025 04:47:00 PM,9535,,Transfer Out,,Dog,Female,No,German Shepherd,Black,Tan,06/11/2021 12:00:00 AM,06/10/2025 03:20:00 PM,11
10/20/2025 10:31:00 AM,16744,,Euthanized,Suffering,Cat,Unknown,Unknown,Domestic Shorthair,Grey,,,10/13/2025 02:24:00 PM,6
11/01/2025 08:58:00 PM,16258,,Unassisted Death,,Mammal,Unknown,Unknown,Bat - Unspecified,Brown,,,10/02/2025 03:25:00 PM,30
08/23/2025 03:55:00 PM,10912,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,05/15/2025 12:00:00 AM,06/26/2025 12:37:00 PM,58
09/26/2025 04:52:20 PM,14084,Jack,Adopted,,Cat,Male,yes,Domestic Shorthair,Black,,05/20/2025 12:00:00 AM,08/20/2025 03:33:00 PM,37
10/02/2025 12:28:00 PM,15561,,Transfer Out,,Dog,Female,Unknown,Labrador Retriever,Grey,,09/10/2025 12:00:00 AM,09/17/2025 03:19:00 PM,14
10/13/2025 12:18:00 PM,16199,Rue,Transfer Out,,Cat,Female,No,Domestic Shorthair,Orange Tabby,White,09/03/2025 12:00:00 AM,10/01/2025 02:01:00 PM,11
05/16/2025 12:00:00 AM,7346,Poni,Adopted,,Dog,Male,Yes,Chihuahua - Smooth,Brown,White,05/12/2021 12:00:00 AM,05/12/2025 12:47:00 PM,3
06/16/2025 04:16:13 PM,8071,Fabio,Adopted,,Dog,Male,yes,Chihuahua - Smooth,Tan,White,05/22/2019 12:00:00 AM,05/22/2025 12:54:00 PM,25
05/15/2025 11:37:00 AM,7542,,Transfer Out,,Dog,Unknown,Unknown,Labrador Retriever,Black,White,,05/14/2025 04:34:00 PM,0
07/19/2025 04:44:57 PM,6152,Gary,Adopted,,Dog,Male,Yes,American Bulldog,Tan,White,12/27/2022 12:00:00 AM,12/27/2024 12:00:00 AM,204
06/07/2025 11:48:00 AM,9199,,Euthanized,Congenital,Mammal,Unknown,Unknown,Raccoon,Grey,Black,06/07/2023 12:00:00 AM,06/07/2025 10:46:00 AM,0
10/28/2025 01:04:00 PM,17018,,Unassisted Death,,Mammal,Unknown,Unknown,Raccoon,Grey,Black,,10/20/2025 10:46:00 AM,8
07/05/2025 02:30:00 PM,11126,,Transfer Out,,Marsupial,Unknown,Unknown,Opossum,Grey,White,,06/30/2025 09:00:00 AM,5
05/30/2025 05:52:19 PM,6143,Blu,Adopted,,Dog,Male,Yes,American Pit Bull Terrier,White,Brown,12/12/2020 12:00:00 AM,12/12/2024 12:00:00 AM,169
09/29/2025 06:48:00 PM,15956,Daisy,Reclaimed,,Dog,Female,No,American Pit Bull Terrier,Brown,,09/26/2023 12:00:00 AM,09/26/2025 11:53:00 AM,3
07/02/2025 07:24:38 PM,10560,,Adopted,,Dog,Male,Yes,German Shepherd,Black,Brown,03/23/2025 12:00:00 AM,06/23/2025 12:15:00 PM,9
06/05/2025 02:19:00 PM,8157,Coco,Adopted,,Dog,Male,Yes,Chihuahua - Smooth,White,,05/25/2014 12:00:00 AM,05/23/2025 03:14:00 PM,12
09/08/2025 08:09:00 AM,14923,,Euthanized,Suffering,Kitten,Unknown,Unknown,Domestic Shorthair,Brown Tabby,,06/26/2025 12:00:00 AM,09/04/2025 02:54:00 PM,3
07/28/2025 05:36:42 PM,11679,Sunny,Adopted,,Cat,Male,yes,Domestic Shorthair,Orange Tabby,White,07/10/2022 12:00:00 AM,07/10/2025 11:29:00 AM,18
05/15/2025 11:37:00 AM,7537,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,,05/14/2025 04:26:00 PM,0
08/10/2025 03:26:00 PM,13556,,Reclaimed,,Dog,Female,Yes,American Pit Bull Terrier,White,Black,08/09/2024 12:00:00 AM,08/09/2025 11:09:00 AM,1
10/28/2025 01:08:00 PM,17210,,Euthanized,Suffering,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,10/23/2021 12:00:00 AM,10/23/2025 11:51:00 AM,5
10/02/2025 06:58:00 PM,16240,,Transfer Out,,Dog,Male,No,American Pit Bull Terrier,Blue,White,09/04/2025 12:00:00 AM,10/02/2025 12:33:00 PM,0
06/20/2025 04:09:18 PM,9504,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Black,Black,04/08/2025 12:00:00 AM,06/10/2025 12:38:00 PM,10
07/16/2025 05:22:04 PM,10236,Bluebell,Adopted,,Cat,Female,yes,Domestic Medium Hair,Blue,White,12/18/2024 12:00:00 AM,06/18/2025 11:51:00 AM,28
09/02/2025 01:30:21 PM,14137,Tina,Adopted,,Dog,Female,Yes,German Shepherd,Black,Brown,06/22/2025 12:00:00 AM,08/22/2025 07:18:00 AM,11
08/18/2025 06:20:20 PM,9025,Matt'S El Rancho,Adopted,,Dog,Female,Yes,Pointer,Black,White,06/04/2025 12:00:00 AM,06/05/2025 12:54:00 PM,74
05/07/2025 06:36:00 PM,6341,*AZUL,Adopted,,Dog,Male,Yes,German Shepherd,Black,Brown,03/18/2024 12:00:00 AM,03/18/2025 12:00:00 AM,50
09/18/2025 10:45:00 AM,14732,Bernice,Transfer Out,,Cat,Female,No,Domestic Shorthair,Orange Tabby,White,09/02/2023 12:00:00 AM,09/02/2025 11:36:00 AM,15
09/11/2025 02:40:01 PM,14877,Maru,Adopted,,Cat,Female,Yes,Tonkinese,LYNX PT,,09/03/2017 12:00:00 AM,09/03/2025 05:37:00 PM,7
08/02/2025 02:35:42 PM,9376,Oliver,Adopted Altered,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,05/12/2025 12:00:00 AM,06/09/2025 01:49:00 PM,54
07/30/2025 05:05:41 PM,12371,Spaghetti,Adopted,,Dog,Female,yes,Great Pyrenees,White,,10/19/2024 12:00:00 AM,07/19/2025 12:50:00 PM,11
08/20/2025 12:57:00 PM,9796,Lady Cuteness,Adopted,,Dog,Female,Yes,Mountain Cur,Tan,Black,03/22/2025 12:00:00 AM,06/12/2025 10:58:00 AM,69
10/03/2025 06:41:00 PM,16152,Princesa,Adopted,,Dog,Female,Yes,Chihuahua - Smooth,Black,Tan,10/01/2019 12:00:00 AM,09/30/2025 04:30:00 PM,3
09/16/2025 06:18:00 AM,15278,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,White,Black,09/11/2023 12:00:00 AM,09/11/2025 12:32:00 PM,4
11/01/2025 02:41:02 PM,17450,Cotton Ball,Adopted,,Dog,Female,Yes,Australian Shepherd,White,Red,10/29/2018 12:00:00 AM,10/28/2025 05:31:00 PM,3
08/15/2025 05:10:00 PM,13304,Elvis,Adopted,,Dog,Male,Yes,Chihuahua - Smooth,Tan,,08/05/2023 12:00:00 AM,08/04/2025 05:26:00 PM,10
05/19/2025 11:04:00 AM,7567,Unknown,Transfer Out,,Cat,Female,No,Domestic Shorthair,Calico,Calico,05/15/2023 12:00:00 AM,05/15/2025 07:11:00 AM,4
07/17/2025 05:49:20 PM,9886,Madrid,Adopted,,Dog,Female,yes,German Pinscher,Black,Brown,06/13/2023 12:00:00 AM,06/13/2025 06:23:00 PM,33
07/01/2025 05:41:58 PM,7847,Shitara,Adopted,,Cat,Female,Yes,Domestic Shorthair,Calico,Calico,05/20/2024 12:00:00 AM,05/19/2025 12:39:00 PM,43
07/06/2025 07:34:00 PM,11487,Beah,Reclaimed,,Dog,Female,Yes,Carolina Dog,White,Tan,07/06/2018 12:00:00 AM,07/05/2025 09:25:00 AM,1
05/13/2025 11:35:00 AM,7251,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Black,,04/19/2025 12:00:00 AM,05/10/2025 07:52:00 AM,3
09/14/2025 02:31:00 PM,15399,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Orange Tabby,Cream,09/07/2025 12:00:00 AM,09/14/2025 11:55:00 AM,0
06/06/2025 03:18:21 PM,8059,Collin,Adopted,,Dog,Male,Yes,Rat Terrier,White,Tri Color,04/10/2025 12:00:00 AM,05/22/2025 11:32:00 AM,15
06/23/2025 04:14:24 PM,9481,Jalapeño,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,03/23/2025 12:00:00 AM,06/10/2025 11:44:00 AM,13
07/20/2025 06:55:11 PM,9737,,Adopted,,Cat,Male,Yes,Siamese,Flame Point,,05/12/2025 12:00:00 AM,06/12/2025 02:21:00 PM,38
08/16/2025 12:18:00 PM,13750,No Name,Transfer Out,,Dog,Male,No,Jack Russell Terrier - Wire-haired,White,Brown,12/14/2024 12:00:00 AM,08/13/2025 01:06:00 PM,2
10/24/2025 12:59:00 PM,17249,,Euthanized,Rabies Risk,Mammal,Unknown,Unknown,Bat - Unspecified,Brown,,,10/23/2025 10:32:00 PM,0
10/17/2025 05:21:41 PM,9273,Tulip,Adopted,,Dog,Female,Yes,English Bulldog,White,Brown Brindle,06/08/2022 12:00:00 AM,06/08/2025 03:42:00 PM,131
11/14/2025 07:12:00 AM,17969,,Transfer Out,,Cat,Unknown,Unknown,Domestic Medium Hair,Black,,,11/10/2025 12:27:00 PM,3
10/01/2025 06:38:00 PM,15154,Lem,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,07/09/2025 12:00:00 AM,10/01/2025 03:58:00 PM,0
08/19/2025 01:04:00 PM,13876,Brave,Euthanized,Suffering,Dog,Female,Unknown,American Pit Bull Terrier,Blue Brindle,,08/15/2014 12:00:00 AM,08/15/2025 01:51:00 PM,3
07/12/2025 12:57:00 PM,11028,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,White,04/27/2025 12:00:00 AM,06/27/2025 12:54:00 PM,15
05/07/2025 01:48:00 PM,6905,Canelo,Transfer Out,,Cat,Male,Yes,Domestic Shorthair,Brown Tabby,White,05/05/2023 12:00:00 AM,05/05/2025 12:15:00 PM,2
05/14/2025 12:00:00 AM,7098,,Adopted,,Dog,Female,Yes,Labrador Retriever,Black,White,02/28/2025 12:00:00 AM,05/07/2025 03:59:00 PM,6
10/31/2025 06:43:00 PM,15847,Pumpkin Spice,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,08/05/2025 12:00:00 AM,09/23/2025 02:28:00 PM,38
06/13/2025 12:02:00 PM,9484,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,06/10/2023 12:00:00 AM,06/10/2025 11:53:00 AM,3
08/28/2025 04:03:00 PM,14510,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,,08/14/2025 12:00:00 AM,08/28/2025 02:34:00 PM,0
07/19/2025 05:39:20 PM,6098,Jimmy Buffett,Adopted,,Cat,Male,Yes,Domestic Shorthair,Cream Ginger Tabby,,10/14/2023 12:00:00 AM,06/30/2025 02:15:00 PM,19
07/05/2025 01:27:27 PM,6361,*BERT,Adopted,,Dog,Male,Yes,Great Pyrenees,Tan,White,07/19/2024 12:00:00 AM,03/19/2025 12:00:00 AM,108
10/31/2025 07:38:00 AM,17272,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,Torbie,,10/24/2023 12:00:00 AM,10/24/2025 02:53:00 PM,6
11/15/2025 11:24:00 AM,17802,Gino,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,11/05/2023 12:00:00 AM,11/05/2025 04:14:00 PM,9
06/07/2025 12:33:00 PM,9194,Unknown,Transfer Out,,Cat,Female,No,Domestic Shorthair,Torbie,,05/24/2025 12:00:00 AM,06/07/2025 01:17:00 AM,0
10/24/2025 05:49:33 PM,15111,Pumpkin,Adopted,,Cat,Female,Yes,Domestic Shorthair,Orange Tabby,,08/27/2025 12:00:00 AM,09/08/2025 12:17:00 PM,46
08/27/2025 04:29:04 PM,14149,Sam,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,08/22/2023 12:00:00 AM,08/22/2025 11:21:00 AM,5
05/29/2025 03:18:00 PM,8229,,Transfer Out,,Dog,Unknown,Unknown,Labrador Retriever,Black,,05/23/2025 12:00:00 AM,05/25/2025 04:50:00 PM,3
11/21/2025 04:53:00 PM,18312,,Return to Habitat,,Cat,Male,Yes,Domestic Shorthair,Blue,White,11/20/2023 12:00:00 AM,11/20/2025 11:14:00 AM,1
10/05/2025 05:45:00 PM,16366,Teddy,Transfer Out,,Dog,Female,No,Pembroke Welsh Corgi,Tan,White,08/24/2025 12:00:00 AM,10/05/2025 04:55:00 PM,0
08/25/2025 04:16:20 PM,13989,,Adopted,,Cat,Male,yes,Domestic Shorthair,Brown Tabby,White,06/18/2025 12:00:00 AM,08/18/2025 12:46:00 PM,7
09/04/2025 04:47:41 PM,14488,,Adopted,,Cat,Female,yes,Domestic Shorthair,Tortoiseshell,,02/28/2024 12:00:00 AM,08/28/2025 12:01:00 PM,7
11/26/2025 03:34:00 PM,14635,Bear,Adopted,,Cat,Male,Yes,Domestic Shorthair,Blue,,08/30/2015 12:00:00 AM,08/30/2025 02:29:00 PM,88
10/09/2025 12:09:00 PM,16284,Sophie,Transfer Out,,Cat,Unknown,No,Domestic Shorthair,Brown Tabby,White,10/03/2023 12:00:00 AM,10/03/2025 01:46:00 PM,5
08/09/2025 11:34:04 AM,7351,Coach,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,05/11/2025 12:00:00 AM,05/09/2025 01:23:00 PM,91
07/18/2025 02:09:00 PM,11092,,Transfer Out,,Dog,Male,,Collie Smooth,Brown,Black,04/29/2025 12:00:00 AM,06/29/2025 09:15:00 AM,19
12/03/2025 04:21:00 PM,18317,Estella,Transfer Out,,Dog,Female,Yes,Cairn Terrier,Tan,,11/21/2021 12:00:00 AM,11/20/2025 11:32:00 AM,13
07/11/2025 07:59:38 AM,9269,Blue,Adopted Altered,,Cat,Male,Yes,Russian,Blue,,04/20/2025 12:00:00 AM,06/08/2025 03:08:00 PM,32
07/24/2025 04:06:33 PM,12185,,Adopted,,Dog,Male,yes,Shar Pei,Black,,05/10/2025 12:00:00 AM,07/16/2025 01:28:00 PM,8
09/15/2025 03:15:00 PM,15393,,Unassisted Death,Rabies Risk,Mammal,Unknown,Unknown,Fox - Grey,Grey,,,09/14/2025 07:27:00 AM,1
08/05/2025 04:10:35 PM,12616,Gertrude,Adopted,,Cat,Female,yes,Domestic Shorthair,Brown Tabby,White,01/23/2024 12:00:00 AM,07/23/2025 12:25:00 PM,13
11/03/2025 05:52:00 PM,17683,Jellybean,Reclaimed,,Cat,Female,Unknown,Domestic Shorthair,Black,White,11/03/2014 12:00:00 AM,11/03/2025 03:26:00 PM,0
10/06/2025 04:56:00 PM,15940,Zuul,Adopted,,Dog,Male,Yes,Chihuahua - Smooth,White,Brown,05/06/2025 12:00:00 AM,09/25/2025 03:51:00 PM,11
09/07/2025 05:20:42 PM,12819,Bean,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,White,06/07/2025 12:00:00 AM,07/28/2025 06:48:00 AM,41
11/23/2025 05:14:00 PM,18356,Nyla Lee,Reclaimed,,Dog,Female,No,American Pit Bull Terrier,Black,White,03/21/2025 12:00:00 AM,11/21/2025 10:19:00 AM,2
10/02/2025 03:20:00 PM,11205,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Seal Point,,06/09/2025 12:00:00 AM,06/30/2025 01:25:00 PM,94
09/10/2025 02:25:00 PM,14242,Malo,Reclaimed,,Dog,Unknown,Unknown,American Pit Bull Terrier,Blue,,,08/24/2025 04:11:00 PM,16
05/31/2025 07:01:00 PM,8653,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Brown Tabby,Black,05/03/2025 12:00:00 AM,05/31/2025 12:24:00 PM,0
10/25/2025 05:41:00 PM,15671,Dory,Euthanized,Neurological,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,09/20/2024 12:00:00 AM,09/19/2025 01:01:00 PM,36
06/06/2025 04:52:00 PM,8865,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Black,White,06/03/2023 12:00:00 AM,06/03/2025 12:20:00 PM,3
07/06/2025 10:00:00 AM,10648,,Euthanized,Cardiac,Kitten,Male,No,Domestic Medium Hair,Black,Black,05/13/2025 12:00:00 AM,06/24/2025 08:32:00 AM,12
07/24/2025 04:08:06 PM,10448,Ms. Bigglesworth,Adopted,,Dog,Female,Yes,Boxer,White,,06/21/2022 12:00:00 AM,06/20/2025 04:05:00 PM,34
09/29/2025 06:48:00 AM,15933,,Transfer Out,,Cat,Male,No,Domestic Medium Hair,Orange Tabby,,03/25/2024 12:00:00 AM,09/25/2025 01:58:00 PM,3
11/07/2025 02:00:00 PM,17719,,Transfer Out,,Dog,Female,No,Labrador Retriever,Black,White,11/04/2023 12:00:00 AM,11/04/2025 02:29:00 PM,2
09/24/2025 05:20:31 PM,12009,Buddy,Adopted,,Cat,Male,yes,Domestic Shorthair,Grey Tabby,,06/12/2025 12:00:00 AM,07/14/2025 06:33:00 PM,71
08/22/2025 02:50:00 PM,14153,Unknown,Transfer Out,,Cat,Female,No,Siamese,Seal Point,,06/20/2025 12:00:00 AM,08/22/2025 11:58:00 AM,0
09/21/2025 06:23:44 PM,11187,Jennifer,Adopted,,Cat,Female,Yes,Domestic Shorthair,Blue,White,08/24/2023 12:00:00 AM,06/30/2025 12:57:00 PM,83
10/21/2025 02:23:00 PM,13784,Ella,Adopted,,Dog,Female,Yes,German Shepherd,Brown,Black,12/24/2024 12:00:00 AM,08/19/2025 02:37:00 PM,62
08/09/2025 06:57:29 PM,10551,Spatula,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,04/14/2025 12:00:00 AM,07/31/2025 02:48:00 PM,9
11/25/2025 10:06:00 AM,18352,Unknown,Euthanized,Suffering,Kitten,Unknown,Unknown,Domestic Shorthair,Blue Cream Tortoiseshell,,09/21/2025 12:00:00 AM,11/21/2025 07:44:00 AM,4
06/17/2025 06:04:43 PM,9332,,Adopted Altered,,Cat,Female,Yes,Domestic Shorthair,White,Black,04/19/2025 12:00:00 AM,06/09/2025 11:15:00 AM,8
07/26/2025 02:34:00 PM,12765,,Transfer Out,,Cat,Female,Unknown,Domestic Shorthair,White,Black,07/12/2025 12:00:00 AM,07/26/2025 11:31:00 AM,0
12/26/2025 05:06:57 PM,19462,Figaro,Adopted,,Kitten,Male,yes,Domestic Shorthair,Black,,10/21/2025 12:00:00 AM,12/16/2025 12:09:00 PM,10
07/20/2025 10:48:00 AM,12265,,DOA,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,,07/17/2025 11:25:00 AM,2
06/13/2025 01:51:00 PM,9795,Carnation,Reclaimed,,Dog,Female,No,Chihuahua - Smooth,Cream,White,06/13/2023 12:00:00 AM,06/12/2025 10:37:00 AM,1
11/29/2025 04:49:49 PM,15321,Sylveon,Adopted,,Cat,Female,Yes,Domestic Long Hair,Calico,,07/25/2025 12:00:00 AM,09/12/2025 11:12:00 AM,78
10/01/2025 11:32:00 AM,15323,Leon,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,White,05/29/2025 12:00:00 AM,09/12/2025 11:27:00 AM,19
07/15/2025 05:49:14 PM,10889,,Adopted,,Cat,Female,yes,Domestic Shorthair,Black,,03/26/2025 12:00:00 AM,06/26/2025 11:18:00 AM,19
11/15/2025 03:31:00 PM,17881,,Euthanized,Injured,Kitten,Unknown,Unknown,American Shorthair,Blue,White,09/07/2025 12:00:00 AM,11/07/2025 01:15:00 PM,8
09/04/2025 04:42:55 PM,12505,,Adopted,,Cat,Male,yes,Domestic Shorthair,Grey Tabby,,06/17/2025 12:00:00 AM,07/22/2025 12:37:00 PM,44
07/10/2025 04:14:00 PM,11342,,Euthanized,Rabies Risk,Kitten,Female,No,Domestic Shorthair,Brown Tabby,,05/28/2025 12:00:00 AM,07/02/2025 11:08:00 AM,8
11/04/2025 04:04:00 PM,16070,Onyx,Adopted,,Dog,Male,Yes,Labrador Retriever,Black,White,03/29/2023 12:00:00 AM,09/29/2025 10:39:00 AM,36
11/07/2025 06:57:00 AM,17703,,Transfer Out,,Cat,Unknown,Unknown,Domestic Shorthair,Brown Tabby,White,11/12/2022 12:00:00 AM,11/04/2025 11:06:00 AM,2
11/01/2025 08:39:00 PM,17559,,Unassisted Death - In Transit,Rabies Risk,Mammal,Unknown,Unknown,Raccoon,Black,Grey,,10/31/2025 07:55:00 AM,1
08/09/2025 12:43:41 PM,11277,Kiwi,Adopted,,Cat,Male,Yes,Domestic Shorthair,Cream Ginger Tabby,,05/20/2025 12:00:00 AM,07/01/2025 11:44:00 AM,39
08/09/2025 12:59:37 PM,11276,Grape,Adopted,,Cat,Male,Yes,Domestic Shorthair,Cream Ginger Tabby,,05/20/2025 12:00:00 AM,07/01/2025 11:44:00 AM,39
09/29/2025 02:20:08 PM,12036,Oddy,Adopted,,Dog,Male,Yes,Labrador Retriever,Black,White,04/01/2024 12:00:00 AM,09/14/2025 02:14:00 PM,15
10/29/2025 06:44:00 PM,17197,,Transfer Out,,Dog,Female,No,Pug,Tan,,10/22/2016 12:00:00 AM,10/22/2025 06:44:00 PM,7
11/07/2025 05:02:35 PM,17157,Espresso,Adopted,,Cat,Female,yes,Domestic Shorthair,Black,,08/28/2025 12:00:00 AM,10/22/2025 12:13:00 PM,16
07/11/2025 06:55:00 PM,9713,Mazey,Adopted,,Cat,Female,Yes,Domestic Long Hair,Calico,,06/12/2021 12:00:00 AM,06/12/2025 01:03:00 PM,29
11/01/2025 09:07:00 PM,15562,,Euthanized,Rabies Risk,Mammal,Unknown,Unknown,Skunk - Striped,Black,White,,09/17/2025 03:22:00 PM,45
09/20/2025 04:26:00 PM,15693,,Transfer Out,,Cat,Female,No,Domestic Shorthair,Orange Tabby,,08/15/2025 12:00:00 AM,09/19/2025 04:18:00 PM,1
05/31/2025 10:53:00 AM,6835,,Euthanized,Agonal,Puppy,Unknown,No,Boxer,Brown,,05/03/2025 12:00:00 AM,05/01/2025 12:00:00 AM,30
11/04/2025 06:09:35 PM,17432,Fluff,Adopted Altered,,Cat,Male,No,Domestic Long Hair,White,,10/28/2022 12:00:00 AM,10/28/2025 12:14:00 PM,7
08/07/2025 02:08:00 PM,9255,Fluffers,Adopted,,Dog,Unknown,Yes,Poodle - Toy,White,,06/08/2013 12:00:00 AM,06/08/2025 12:29:00 PM,60
07/03/2025 05:38:00 PM,7734,,Adopted,,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,,05/05/2025 12:00:00 AM,05/17/2025 12:54:00 PM,47
10/07/2025 09:39:00 AM,16377,Taz,Reclaimed,,Dog,Male,No,American Pit Bull Terrier,Buff,,07/06/2025 12:00:00 AM,10/06/2025 10:28:00 AM,0
11/21/2025 02:39:00 PM,13047,Rascal,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,,07/31/2024 12:00:00 AM,09/02/2025 11:41:00 AM,80
09/03/2025 02:21:00 PM,5983,Finley,Adopted,,Cat,Male,Yes,Domestic Shorthair,Orange Tabby,,11/10/2019 12:00:00 AM,03/29/2025 12:00:00 AM,158
10/31/2025 05:03:00 PM,17262,Nala,Adopted,,Cat,Female,Yes,Domestic Long Hair,Orange Tabby,White,10/24/2020 12:00:00 AM,10/24/2025 12:32:00 PM,7
09/10/2025 12:54:00 PM,14711,Rocky,Reclaimed,,Dog,Male,No,German Shepherd,Tan,Black,09/09/2023 12:00:00 AM,09/09/2025 09:24:00 AM,1
08/08/2025 12:38:56 PM,8375,Freya,Adopted Altered,,Dog,Female,Yes,German Shepherd,Buff,,05/28/2025 12:00:00 AM,05/28/2025 11:46:00 AM,72
10/02/2025 04:42:00 PM,15950,,Adopted,,Dog,Male,Yes,Dutch Shepherd,Black Brindle,,06/26/2025 12:00:00 AM,09/26/2025 10:27:00 AM,6
09/05/2025 05:12:00 PM,10229,* Montana,Adopted,,Dog,Male,Yes,Labrador Retriever,Brown,,07/18/2024 12:00:00 AM,06/18/2025 11:38:00 AM,79
08/20/2025 05:04:00 PM,13883,,Euthanized,Injured,Kitten,Female,Unknown,Domestic Shorthair,Calico,,,08/15/2025 03:04:00 PM,5
08/13/2025 12:59:00 PM,13747,,DOA,,Dog,Female,Unknown,French Bulldog,Brown,White,,08/13/2025 12:59:00 PM,0
05/16/2025 03:32:00 PM,7665,,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,White,05/09/2025 12:00:00 AM,05/16/2025 12:11:00 PM,0
09/10/2025 06:15:54 PM,14037,Zaji,Adopted,,Cat,Male,Yes,Domestic Shorthair,Black,,04/20/2025 12:00:00 AM,08/19/2025 03:58:00 PM,22
06/30/2025 08:41:00 PM,9627,,Euthanized,Agonal,Kitten,Female,No,Domestic Shorthair,Brown Tabby,,05/28/2025 12:00:00 AM,06/11/2025 03:34:00 PM,19
09/09/2025 05:01:00 PM,11340,Dorito,Transfer Out,,Cat,Male,No,Domestic Shorthair,Black,White,04/02/2025 12:00:00 AM,07/02/2025 11:15:00 AM,69
05/14/2025 12:37:00 PM,6474,*FLORENCE,Adopted,,Cat,Female,Yes,Domestic Shorthair,Torbie,White,04/06/2022 12:00:00 AM,04/05/2025 12:00:00 AM,39
05/14/2025 01:39:00 PM,6084,Puck,Adopted,,Dog,Male,Yes,American Pit Bull Terrier,White,Brown,01/14/2024 12:00:00 AM,09/14/2024 12:00:00 AM,242
10/27/2025 11:10:00 AM,17243,,Transfer Out,,Dog,Male,No,Shih Tzu,Black,White,10/24/2019 12:00:00 AM,10/23/2025 06:07:00 PM,3
11/07/2025 08:13:08 PM,16737,,Adopted Offsite(Altered),,Cat,Female,Yes,Domestic Shorthair,Brown Tabby,White,09/08/2025 12:00:00 AM,10/13/2025 01:57:00 PM,25
07/22/2025 09:13:00 PM,12546,,Redemption (Offsite),,Mammal,Unknown,Unknown,Raccoon,Black,Grey,,07/22/2025 08:02:00 PM,0
